vacancy_id,client_name,role_title,department,recruiter_id,opened_date,filled_date,status,source_channel,monthly_fee_usd,candidate_country
V0719,Atlas E-commerce,Customer Support Rep,Marketing & Sales,R09,2026-03-15,2026-04-03,Filled,LinkedIn,1140,Venezuela
V0720,Atlas E-commerce,Data Analyst,Tech,R03,2026-02-10,2026-03-19,Filled,LinkedIn,1950,Peru
V0721,Quantum IT Services,Project Manager,Finance & Ops,R05,2025-11-25,2025-12-20,Filled,LinkedIn,2390,Venezuela
V0722,Beacon Marketing,Data Analyst,Tech,R01,2025-11-07,2026-01-15,Filled,LinkedIn,2080,Colombia
V0723,Atlas E-commerce,Customer Support Rep,Marketing & Sales,R07,2025-10-01,,Cancelled,Referral,,
V0724,Peak Staffing Co,SDR / Appointment Setter,Marketing & Sales,R12,2026-06-09,2026-06-29,Filled,LinkedIn,1710,Peru
V0725,ClearPath Accounting,Social Media Manager,Marketing & Sales,R07,2026-06-04,,Cancelled,Job Board,,
V0726,Sterling Property Mgmt,Accountant,Finance & Ops,R04,2025-10-29,2025-12-23,Filled,Job Board,2280,Colombia
V0727,Quantum IT Services,Executive Assistant,Finance & Ops,R05,2026-01-12,2026-02-17,Filled,Referral,1780,Argentina
V0728,Summit Logistics,Full-Stack Developer,Tech,R10,2026-04-02,2026-05-08,Filled,LinkedIn,3100,Mexico
V0729,Grandview Hospitality,Social Media Manager,Marketing & Sales,R12,2026-01-31,2026-03-23,Filled,Internal Database,1780,Venezuela
V0730,Cascade Realty,Project Manager,Finance & Ops,R04,2025-10-09,2025-10-26,Filled,LinkedIn,2300,Venezuela
V0731,Solstice Wellness,Customer Support Rep,Marketing & Sales,R12,2026-06-25,,Open,Referral,,
V0732,Quantum IT Services,Full-Stack Developer,Tech,R02,2025-10-19,2025-11-05,Filled,Job Board,2420,Mexico
V0733,Sterling Property Mgmt,Data Analyst,Tech,R01,2025-12-28,,Open,Job Board,,
V0734,Vertex Home Services,Marketing Specialist,Marketing & Sales,R07,2025-11-02,2025-12-12,Filled,Referral,1920,Colombia
V0735,Vertex Home Services,Social Media Manager,Marketing & Sales,R09,2026-04-24,2026-05-23,Filled,Job Board,1710,Argentina
V0736,Quantum IT Services,Marketing Specialist,Marketing & Sales,R09,2025-12-28,2026-03-03,Filled,LinkedIn,1690,Mexico
V0737,Falcon Freight,QA Engineer,Tech,R02,2026-05-13,,Open,Job Board,,
V0738,Falcon Freight,QA Engineer,Tech,R10,2025-10-09,2025-11-01,Filled,Referral,1810,Brazil
V0739,Copperfield Law,Executive Assistant,Finance & Ops,R11,2026-05-02,,Cancelled,Referral,,
V0740,Ironwood Construction,IT Support Specialist,Tech,R01,2025-12-29,2026-01-21,Filled,LinkedIn,1830,Brazil
V0741,Redwood Media,Data Analyst,Tech,R02,2026-01-29,2026-02-22,Filled,Internal Database,2270,Peru
V0742,Lakeside Insurance,SDR / Appointment Setter,Marketing & Sales,R08,2026-06-17,,Cancelled,LinkedIn,,
V0743,Falcon Freight,Full-Stack Developer,Tech,R10,2025-12-16,2026-01-02,Filled,LinkedIn,2580,Colombia
V0744,Summit Logistics,IT Support Specialist,Tech,R03,2026-05-11,,Cancelled,LinkedIn,,
V0745,Nova Legal Group,Data Analyst,Tech,R02,2025-12-30,,Open,Internal Database,,
V0746,Peak Staffing Co,Social Media Manager,Marketing & Sales,R09,2026-05-16,,Cancelled,Job Board,,
V0747,Peak Staffing Co,Bookkeeper,Finance & Ops,R04,2026-01-25,2026-03-03,Filled,LinkedIn,1550,Venezuela
V0748,Harbor Dental Partners,Marketing Specialist,Marketing & Sales,R07,2026-06-06,,Open,Referral,,
V0749,ClearPath Accounting,QA Engineer,Tech,R02,2026-05-23,,Cancelled,LinkedIn,,
V0750,Harbor Dental Partners,Social Media Manager,Marketing & Sales,R09,2025-10-31,2026-01-09,Filled,Job Board,1810,Venezuela
V0751,TrueNorth SaaS,IT Support Specialist,Tech,R02,2026-03-01,,Open,Internal Database,,
V0752,TrueNorth SaaS,IT Support Specialist,Tech,R10,2025-11-14,,Open,Referral,,
V0753,Peak Staffing Co,Project Manager,Finance & Ops,R04,2026-02-20,,Cancelled,LinkedIn,,
V0754,Summit Logistics,Marketing Specialist,Marketing & Sales,R08,2026-01-22,,Open,LinkedIn,,
V0755,Sterling Property Mgmt,Project Manager,Finance & Ops,R04,2026-06-16,,Cancelled,Referral,,
V0756,Peak Staffing Co,Full-Stack Developer,Tech,R10,2025-10-07,,Open,Job Board,,
V0757,TrueNorth SaaS,Full-Stack Developer,Tech,R10,2025-10-09,,Cancelled,Job Board,,
V0758,Harbor Dental Partners,Data Analyst,Tech,R10,2026-05-21,,Open,Job Board,,
V0759,Copperfield Law,Bookkeeper,Finance & Ops,R04,2026-05-26,,Open,LinkedIn,,
V0760,Solstice Wellness,Accountant,Finance & Ops,R05,2026-02-16,,Open,Internal Database,,
V0761,Redwood Media,SDR / Appointment Setter,Marketing & Sales,R07,2026-04-05,2026-04-22,Filled,LinkedIn,1420,Argentina
V0762,Beacon Marketing,SDR / Appointment Setter,Marketing & Sales,R08,2025-11-04,2025-11-30,Filled,Job Board,1400,Brazil
V0763,Summit Logistics,Marketing Specialist,Marketing & Sales,R08,2026-01-16,2026-03-23,Filled,LinkedIn,2130,Argentina
V0764,Quantum IT Services,Bookkeeper,Finance & Ops,R11,2026-05-20,,Cancelled,Referral,,
V0765,Vertex Home Services,SDR / Appointment Setter,Marketing & Sales,R12,2026-02-27,,Cancelled,Internal Database,,
V0766,Harbor Dental Partners,Project Manager,Finance & Ops,R04,2025-11-14,2025-12-05,Filled,LinkedIn,2160,Colombia
V0767,Pinnacle Auto Group,Social Media Manager,Marketing & Sales,R12,2025-12-15,2025-12-29,Filled,Internal Database,1420,Argentina
V0768,Vertex Home Services,SDR / Appointment Setter,Marketing & Sales,R12,2025-12-07,2025-12-21,Filled,LinkedIn,1470,Argentina
V0769,Beacon Marketing,IT Support Specialist,Tech,R03,2026-06-24,,Cancelled,Referral,,
V0770,Harbor Dental Partners,Social Media Manager,Marketing & Sales,R12,2026-06-29,,Cancelled,Job Board,,
V0771,BlueOak Financial,IT Support Specialist,Tech,R03,2026-06-05,,Open,LinkedIn,,
V0772,Quantum IT Services,Project Manager,Finance & Ops,R05,2025-12-25,,Cancelled,Job Board,,
V0773,BlueOak Financial,Customer Support Rep,Marketing & Sales,R08,2025-12-18,2026-02-08,Filled,Referral,1120,Peru
V0774,BlueOak Financial,Bookkeeper,Finance & Ops,R05,2026-01-03,2026-02-24,Filled,LinkedIn,1320,Argentina
V0775,BlueOak Financial,SDR / Appointment Setter,Marketing & Sales,R09,2025-12-23,2026-03-08,Filled,Internal Database,1210,Philippines
V0776,Falcon Freight,Bookkeeper,Finance & Ops,R04,2025-12-19,,Open,Job Board,,
V0777,ClearPath Accounting,Project Manager,Finance & Ops,R05,2026-02-26,,Open,Job Board,,
V0778,Brightline Health,Social Media Manager,Marketing & Sales,R07,2026-06-03,,Cancelled,Referral,,
V0779,Copperfield Law,IT Support Specialist,Tech,R03,2026-05-17,2026-06-22,Filled,LinkedIn,1430,Peru
V0780,Atlas E-commerce,Executive Assistant,Finance & Ops,R04,2026-01-09,2026-02-01,Filled,LinkedIn,1710,Peru
V0781,Quantum IT Services,Bookkeeper,Finance & Ops,R04,2026-06-19,,Open,Internal Database,,
V0782,Grandview Hospitality,Bookkeeper,Finance & Ops,R06,2026-04-16,2026-06-06,Filled,LinkedIn,1510,Venezuela
V0783,Solstice Wellness,Social Media Manager,Marketing & Sales,R12,2026-05-16,,Open,Internal Database,,
V0784,TrueNorth SaaS,QA Engineer,Tech,R02,2025-11-14,2026-01-07,Filled,Job Board,2180,Colombia
V0785,Grandview Hospitality,Full-Stack Developer,Tech,R10,2025-10-04,,Cancelled,Referral,,
V0786,Ironwood Construction,Marketing Specialist,Marketing & Sales,R08,2025-12-10,2026-02-22,Filled,Job Board,1770,Colombia
V0787,Lakeside Insurance,Executive Assistant,Finance & Ops,R11,2026-06-10,,Cancelled,LinkedIn,,
V0788,Harbor Dental Partners,Customer Support Rep,Marketing & Sales,R07,2026-05-30,,Cancelled,Referral,,
V0789,Solstice Wellness,Social Media Manager,Marketing & Sales,R07,2026-02-03,2026-02-23,Filled,LinkedIn,1470,Peru
V0790,Redwood Media,Project Manager,Finance & Ops,R06,2026-05-12,,Cancelled,Referral,,
V0791,Quantum IT Services,Marketing Specialist,Marketing & Sales,R09,2025-10-09,2025-11-30,Filled,LinkedIn,1540,Venezuela
V0792,Ironwood Construction,QA Engineer,Tech,R03,2025-10-28,2025-12-24,Filled,LinkedIn,2310,Colombia
V0793,Riverbend Clinics,Customer Support Rep,Marketing & Sales,R08,2025-11-09,,Cancelled,Job Board,,
V0794,Lakeside Insurance,SDR / Appointment Setter,Marketing & Sales,R09,2026-03-15,,Open,Job Board,,
V0795,BlueOak Financial,Social Media Manager,Marketing & Sales,R07,2026-04-04,2026-05-04,Filled,Referral,1510,Colombia
V0796,BlueOak Financial,Bookkeeper,Finance & Ops,R11,2026-06-06,2026-07-01,Filled,Referral,1850,Mexico
V0797,BlueOak Financial,IT Support Specialist,Tech,R01,2026-06-27,,Cancelled,Internal Database,,
V0798,Riverbend Clinics,Project Manager,Finance & Ops,R06,2026-03-28,,Cancelled,Referral,,
V0799,Quantum IT Services,Bookkeeper,Finance & Ops,R06,2025-12-28,2026-02-06,Filled,LinkedIn,1790,Mexico
V0800,Everline Solar,IT Support Specialist,Tech,R02,2026-03-07,2026-05-12,Filled,Job Board,1990,Brazil
V0801,Summit Logistics,Full-Stack Developer,Tech,R10,2025-10-10,,Cancelled,Job Board,,
V0802,Maple & Main Retail,SDR / Appointment Setter,Marketing & Sales,R12,2025-10-31,2025-11-20,Filled,LinkedIn,1350,Argentina
V0803,Nova Legal Group,Full-Stack Developer,Tech,R02,2025-12-03,2026-01-28,Filled,LinkedIn,2620,Colombia
V0804,TrueNorth SaaS,Social Media Manager,Marketing & Sales,R09,2026-02-20,2026-04-03,Filled,LinkedIn,1810,Peru
V0805,Everline Solar,Marketing Specialist,Marketing & Sales,R08,2025-10-08,,Cancelled,Referral,,
V0806,Redwood Media,Social Media Manager,Marketing & Sales,R08,2025-11-20,,Open,Job Board,,
V0807,Pinnacle Auto Group,QA Engineer,Tech,R01,2026-05-14,,Cancelled,LinkedIn,,
V0808,Cascade Realty,IT Support Specialist,Tech,R01,2026-04-27,,Cancelled,Referral,,
V0809,Cascade Realty,Project Manager,Finance & Ops,R06,2026-04-03,2026-05-26,Filled,Referral,2040,Venezuela
V0810,Nova Legal Group,Project Manager,Finance & Ops,R11,2026-03-09,2026-05-14,Filled,Internal Database,2370,Mexico
V0811,Sterling Property Mgmt,Project Manager,Finance & Ops,R05,2026-04-07,2026-05-02,Filled,Referral,2610,Venezuela
V0812,Harbor Dental Partners,Customer Support Rep,Marketing & Sales,R07,2025-11-13,2025-12-08,Filled,LinkedIn,1300,Brazil
V0813,Pinnacle Auto Group,IT Support Specialist,Tech,R02,2026-03-23,2026-04-19,Filled,Job Board,1990,Mexico
V0814,Copperfield Law,Executive Assistant,Finance & Ops,R11,2026-02-17,2026-04-21,Filled,LinkedIn,1600,Venezuela
V0815,Cascade Realty,Project Manager,Finance & Ops,R04,2025-11-25,2025-12-24,Filled,Job Board,2450,Colombia
V0816,BlueOak Financial,Full-Stack Developer,Tech,R01,2026-06-13,,Open,LinkedIn,,
V0817,Sterling Property Mgmt,Marketing Specialist,Marketing & Sales,R07,2025-11-19,,Cancelled,LinkedIn,,
V0818,Summit Logistics,Customer Support Rep,Marketing & Sales,R12,2026-06-12,2026-06-26,Filled,Internal Database,1370,Philippines
V0819,Summit Logistics,Full-Stack Developer,Tech,R10,2026-04-15,2026-06-24,Filled,LinkedIn,2810,Colombia
V0820,Everline Solar,Customer Support Rep,Marketing & Sales,R08,2026-03-05,2026-05-05,Filled,LinkedIn,1170,Venezuela
V0821,Lakeside Insurance,Customer Support Rep,Marketing & Sales,R12,2026-06-09,2026-06-28,Filled,Referral,1530,Venezuela
V0822,Redwood Media,Accountant,Finance & Ops,R06,2026-03-30,2026-04-16,Filled,LinkedIn,1620,Mexico
V0823,Redwood Media,Social Media Manager,Marketing & Sales,R09,2025-10-14,2025-12-10,Filled,LinkedIn,1560,Venezuela
V0824,Ironwood Construction,IT Support Specialist,Tech,R02,2026-02-04,,Cancelled,LinkedIn,,
V0825,Copperfield Law,QA Engineer,Tech,R03,2025-10-11,2025-12-16,Filled,Internal Database,2330,Peru
V0826,Atlas E-commerce,Executive Assistant,Finance & Ops,R11,2025-10-11,2025-12-10,Filled,LinkedIn,1790,Peru
V0827,Copperfield Law,Full-Stack Developer,Tech,R01,2026-06-08,,Cancelled,Job Board,,
V0828,Beacon Marketing,Customer Support Rep,Marketing & Sales,R08,2026-03-23,2026-05-29,Filled,Job Board,1280,Mexico
V0829,Peak Staffing Co,Full-Stack Developer,Tech,R03,2026-01-18,2026-03-22,Filled,Job Board,2730,Philippines
V0830,Vertex Home Services,Full-Stack Developer,Tech,R03,2025-11-18,2026-01-29,Filled,LinkedIn,3020,Venezuela
V0831,Atlas E-commerce,Full-Stack Developer,Tech,R03,2026-03-04,2026-04-10,Filled,LinkedIn,2990,Venezuela
V0832,TrueNorth SaaS,SDR / Appointment Setter,Marketing & Sales,R08,2026-05-21,,Open,Referral,,
V0833,TrueNorth SaaS,Customer Support Rep,Marketing & Sales,R09,2026-05-28,,Open,Job Board,,
V0834,Solstice Wellness,Data Analyst,Tech,R02,2026-06-25,,Cancelled,Job Board,,
V0835,Vertex Home Services,Executive Assistant,Finance & Ops,R11,2026-05-11,2026-05-31,Filled,Job Board,1700,Brazil
V0836,Cascade Realty,Executive Assistant,Finance & Ops,R05,2026-02-24,2026-04-28,Filled,LinkedIn,1560,Mexico
V0837,Falcon Freight,Data Analyst,Tech,R03,2026-02-03,2026-04-11,Filled,Internal Database,2290,Venezuela
V0838,Grandview Hospitality,IT Support Specialist,Tech,R03,2025-12-21,2026-02-06,Filled,LinkedIn,1560,Brazil
V0839,Riverbend Clinics,Data Analyst,Tech,R01,2026-06-06,,Cancelled,LinkedIn,,
V0840,Solstice Wellness,Full-Stack Developer,Tech,R03,2026-04-27,,Cancelled,Job Board,,
V0841,Nova Legal Group,IT Support Specialist,Tech,R01,2025-11-27,2026-01-10,Filled,LinkedIn,1900,Venezuela
V0842,Pinnacle Auto Group,Full-Stack Developer,Tech,R03,2026-03-10,,Open,LinkedIn,,
V0843,TrueNorth SaaS,Full-Stack Developer,Tech,R02,2025-12-29,,Open,LinkedIn,,
V0844,BlueOak Financial,SDR / Appointment Setter,Marketing & Sales,R07,2026-04-10,2026-05-23,Filled,LinkedIn,1450,Argentina
V0845,Solstice Wellness,Social Media Manager,Marketing & Sales,R09,2026-04-07,2026-04-23,Filled,Job Board,1880,Philippines
V0846,Maple & Main Retail,Data Analyst,Tech,R03,2026-01-31,2026-03-30,Filled,LinkedIn,2120,Philippines
V0847,Nova Legal Group,IT Support Specialist,Tech,R10,2026-05-15,2026-06-28,Filled,Internal Database,1980,Argentina
V0848,Falcon Freight,IT Support Specialist,Tech,R02,2026-03-02,,Open,LinkedIn,,
V0849,Beacon Marketing,Customer Support Rep,Marketing & Sales,R07,2026-04-27,,Cancelled,Job Board,,
V0850,Redwood Media,Bookkeeper,Finance & Ops,R04,2026-05-05,,Open,Referral,,
V0851,Falcon Freight,Social Media Manager,Marketing & Sales,R12,2026-03-17,,Cancelled,Referral,,
V0852,Nova Legal Group,Customer Support Rep,Marketing & Sales,R07,2025-12-09,2026-01-30,Filled,LinkedIn,1410,Peru
V0853,Sterling Property Mgmt,IT Support Specialist,Tech,R02,2026-06-22,,Open,Referral,,
V0854,Ironwood Construction,Social Media Manager,Marketing & Sales,R09,2025-12-08,2026-01-30,Filled,LinkedIn,1660,Philippines
V0855,Brightline Health,Accountant,Finance & Ops,R05,2026-04-07,2026-05-17,Filled,Internal Database,1900,Colombia
V0856,Summit Logistics,Customer Support Rep,Marketing & Sales,R07,2026-01-26,,Open,Referral,,
V0857,Quantum IT Services,Accountant,Finance & Ops,R05,2026-02-11,2026-03-10,Filled,Referral,1890,Colombia
V0858,Ironwood Construction,Project Manager,Finance & Ops,R04,2026-06-11,,Cancelled,Job Board,,
V0859,Solstice Wellness,Accountant,Finance & Ops,R11,2025-12-06,,Open,Job Board,,
V0860,Peak Staffing Co,Accountant,Finance & Ops,R11,2026-01-01,,Open,Job Board,,
V0861,Atlas E-commerce,IT Support Specialist,Tech,R10,2026-04-08,2026-05-31,Filled,Job Board,1680,Brazil
V0862,Grandview Hospitality,Social Media Manager,Marketing & Sales,R12,2026-04-15,,Cancelled,LinkedIn,,
V0863,Brightline Health,Bookkeeper,Finance & Ops,R11,2026-01-29,,Open,LinkedIn,,
V0864,Grandview Hospitality,Marketing Specialist,Marketing & Sales,R09,2026-04-14,,Open,LinkedIn,,
V0865,Nova Legal Group,QA Engineer,Tech,R02,2026-02-11,2026-04-23,Filled,LinkedIn,2540,Mexico
V0866,Lakeside Insurance,SDR / Appointment Setter,Marketing & Sales,R08,2026-05-10,2026-06-07,Filled,Job Board,1390,Venezuela
V0867,ClearPath Accounting,Accountant,Finance & Ops,R06,2026-02-22,2026-04-08,Filled,Referral,2210,Peru
V0868,Summit Logistics,QA Engineer,Tech,R10,2026-03-11,,Cancelled,LinkedIn,,
V0869,Cascade Realty,Data Analyst,Tech,R02,2026-01-26,2026-04-07,Filled,Internal Database,2080,Venezuela
V0870,Beacon Marketing,Project Manager,Finance & Ops,R11,2025-10-21,2026-01-03,Filled,LinkedIn,2640,Venezuela
V0871,Harbor Dental Partners,Social Media Manager,Marketing & Sales,R07,2025-12-15,2026-02-01,Filled,Job Board,1420,Mexico
V0872,Peak Staffing Co,Executive Assistant,Finance & Ops,R04,2026-01-17,2026-03-23,Filled,Job Board,1540,Colombia
V0873,Redwood Media,Customer Support Rep,Marketing & Sales,R09,2025-11-18,2025-12-15,Filled,Referral,1440,Venezuela
V0874,Falcon Freight,Full-Stack Developer,Tech,R02,2026-03-15,2026-05-27,Filled,Internal Database,2910,Venezuela
V0875,ClearPath Accounting,Marketing Specialist,Marketing & Sales,R09,2025-10-03,,Open,Internal Database,,
V0876,ClearPath Accounting,Social Media Manager,Marketing & Sales,R08,2025-12-06,,Open,Job Board,,
V0877,Atlas E-commerce,Social Media Manager,Marketing & Sales,R12,2025-11-06,2025-12-18,Filled,LinkedIn,1450,Philippines
V0878,Cascade Realty,IT Support Specialist,Tech,R10,2025-12-23,,Open,LinkedIn,,
V0879,Vertex Home Services,Accountant,Finance & Ops,R05,2026-03-08,2026-05-06,Filled,Referral,1680,Peru
V0880,Redwood Media,Accountant,Finance & Ops,R06,2026-06-01,,Cancelled,Job Board,,
V0881,Maple & Main Retail,Accountant,Finance & Ops,R04,2026-05-07,,Cancelled,LinkedIn,,
V0882,Sterling Property Mgmt,Customer Support Rep,Marketing & Sales,R12,2025-12-19,2026-01-10,Filled,Referral,1420,Argentina
V0883,Peak Staffing Co,Project Manager,Finance & Ops,R05,2026-03-03,,Open,Referral,,
V0884,Pinnacle Auto Group,Executive Assistant,Finance & Ops,R04,2025-10-25,,Open,LinkedIn,,
V0885,Solstice Wellness,Customer Support Rep,Marketing & Sales,R09,2026-02-07,2026-02-21,Filled,Job Board,1140,Colombia
V0886,TrueNorth SaaS,QA Engineer,Tech,R10,2026-01-02,2026-02-21,Filled,Job Board,2130,Argentina
V0887,Harbor Dental Partners,Customer Support Rep,Marketing & Sales,R09,2026-05-19,2026-06-23,Filled,LinkedIn,1560,Mexico
V0888,Brightline Health,Marketing Specialist,Marketing & Sales,R07,2026-02-10,2026-04-13,Filled,LinkedIn,1510,Colombia
V0889,Ironwood Construction,Project Manager,Finance & Ops,R11,2026-05-24,,Open,Job Board,,
V0890,Brightline Health,Marketing Specialist,Marketing & Sales,R12,2026-04-03,,Open,LinkedIn,,
V0891,Falcon Freight,Data Analyst,Tech,R01,2026-01-05,2026-02-16,Filled,Internal Database,2350,Venezuela
V0892,Brightline Health,SDR / Appointment Setter,Marketing & Sales,R07,2026-01-06,2026-03-19,Filled,LinkedIn,1480,Venezuela
V0893,Ironwood Construction,QA Engineer,Tech,R10,2026-05-16,2026-06-28,Filled,Referral,2490,Mexico
V0894,Beacon Marketing,Accountant,Finance & Ops,R06,2025-10-27,2026-01-02,Filled,Job Board,2100,Venezuela
V0895,Quantum IT Services,Marketing Specialist,Marketing & Sales,R07,2026-02-26,2026-05-11,Filled,LinkedIn,1840,Mexico
V0896,Beacon Marketing,Data Analyst,Tech,R03,2026-05-05,,Cancelled,LinkedIn,,
V0897,Solstice Wellness,Marketing Specialist,Marketing & Sales,R12,2026-03-27,,Cancelled,LinkedIn,,
V0898,Riverbend Clinics,Bookkeeper,Finance & Ops,R05,2026-05-13,,Cancelled,Internal Database,,
V0899,Pinnacle Auto Group,Social Media Manager,Marketing & Sales,R08,2026-05-28,,Open,Job Board,,
V0900,Ironwood Construction,Customer Support Rep,Marketing & Sales,R12,2026-04-03,,Open,Job Board,,
