vacancy_id,client_name,role_title,department,recruiter_id,opened_date,filled_date,status,source_channel,monthly_fee_usd,candidate_country
V0159,Atlas E-commerce,Social Media Manager,Marketing & Sales,R07,2026-04-04,2026-06-10,Filled,Referral,1360,Peru
V0126,Grandview Hospitality,Full-Stack Developer,Tech,R02,12/12/2025,,Open,LinkedIn,,
V0311,Beacon Marketing,Full-Stack Developer,Tech,R02,2025-11-29,2026-01-06,Filled,LinkedIn,2780,Peru
V0686,Nova Legal Group,Project Manager,Finance & Ops,R04,2026-03-16,,Open,Referral,,
V0220,Beacon Marketing,Social Media Manager,Marketing & Sales,R08,2026-03-10,,Cancelled,Internal Database,,
V0723,Atlas E-commerce,Customer Support Rep,Marketing & Sales,R07,2025-10-01,,Cancelled,Referral,,
V0439,Cascade Realty,Customer Support Rep,Marketing & Sales,R08,2026-02-05,,Cancelled,Referral,,
V0805,Everline Solar,Marketing Specialist,Marketing & Sales,R08,2025-10-08,,Cancelled,Referral,,
V0688,Atlas E-commerce,Customer Support Rep,Marketing & Sales,R08,2025-10-01,,Cancelled,Job Board,,
V0075,Quantum IT Services,Data Analyst,Tech,R10,2026-05-04,,Cancelled,LinkedIn,,
V0324,Grandview Hospitality,Marketing Specialist,Marketing & Sales,R09,2025-11-28,,Open,Job Board,,
V0453,ClearPath Accounting,Full-Stack Developer,Tech,R01,2025-10-24,,Open,LinkedIn,,
V0402,Beacon Marketing,  QA Engineer ,Tech,R01,2026-02-27,2026-04-30,Filled,Internal Database,1890,Venezuela
V0125,Cascade Realty,QA Engineer,Tech,R10,2026-02-09,,Open,Referral,,
V0427,Lakeside Insurance,Marketing Specialist,Marketing & Sales,R09,2026-02-22,,Cancelled,Job Board,,
V0141,Atlas E-commerce,Full-Stack Developer,Tech,R03,2025-12-04,,Cancelled,Internal Database,,
V0459,Maple & Main Retail,Social Media Manager,Marketing & Sales,R09,2026-01-23,2026-02-16,Filled,Job Board,1710,Venezuela
V0208,BlueOak Financial,Accountant,Finance & Ops,R11,2026-06-03,,Cancelled,Internal Database,,
V0573,Ironwood Construction,  Bookkeeper ,Finance & Ops,R06,2026-04-30,2026-05-29,Filled,Referral,1310,Argentina
V0801,Summit Logistics,Full-Stack Developer,Tech,R10,2025-10-10,,Cancelled,Job Board,,
V0536,BlueOak Financial,Bookkeeper,Finance & Ops,R05,2025-10-27,2025-11-19,Filled,Referral,1680,Philippines
V0716,Falcon Freight,Executive Assistant,Finance & Ops,R04,2026-01-07,2026-02-15,Filled,LinkedIn,1260,Peru
V0254,TrueNorth SaaS,Social Media Manager,Marketing & Sales,R07,2026-04-04,,Open,Referral,,
V0755,Sterling Property Mgmt,Project Manager,Finance & Ops,R04,2026-06-16,,Cancelled,Referral,,
V0856,Summit Logistics,Customer Support Rep,Marketing & Sales,R07,2026-01-26,,Open,Referral,,
V0547,Ironwood Construction,Bookkeeper,Finance & Ops,R06,2026-04-30,2026-06-14,Filled,LinkedIn,1310,Mexico
V0521,Falcon Freight,IT Support Specialist,Tech,R10,2025-12-22,2026-01-23,Filled,Referral,1430,Mexico
V0754,Summit Logistics,Marketing Specialist,Marketing & Sales,R08,2026-01-22,,Open,LinkedIn,,
V0796,BLUEOAK FINANCIAL,Bookkeeper,Finance & Ops,R11,2026-06-06,2026-07-01,Filled,Referral,1850,Mexico
V0891,Falcon Freight,Data Analyst,Tech,R01,2026-01-05,2026-02-16,Filled,Internal Database,2350,Venezuela
V0857,Quantum IT Services,Accountant,Finance & Ops,R05,2026-02-11,2026-03-10,Filled,Referral,1890,Colombia
V0525,Copperfield Law,Project Manager,Finance & Ops,R05,2025-11-05,2025-11-19,Filled,Internal Database,2120,Mexico
V0621,Sterling Property Mgmt,Marketing Specialist,Marketing & Sales,R09,2025-12-15,2026-01-10,Filled,Referral,1990,Argentina
V0518,Redwood Media,Bookkeeper,Finance & Ops,R06,2025-11-09,2026-01-11,Filled,Referral,1840,Argentina
V0089,TrueNorth SaaS,Accountant,Finance & Ops,R11,2026-01-24,2026-03-31,Filled,Job Board,1950,Argentina
V0858,Ironwood Construction,Project Manager,Finance & Ops,R04,2026-06-11,,Cancelled,Job Board,,
V0454,Atlas E-commerce,Project Manager,Finance & Ops,R04,2026-02-15,2026-03-13,Filled,Internal Database,2310,Venezuela
V0065,CLEARPATH ACCOUNTING,SDR / Appointment Setter,Marketing & Sales,R12,2026-01-21,2026-02-05,Filled,Job Board,1460,Venezuela
V0896,Beacon Marketing,  Data Analyst ,Tech,R03,05/05/2026,,Cancelled,LinkedIn,,
V0576,Everline Solar,Customer Support Rep,Marketing & Sales,R12,2026-04-18,2026-05-30,Filled,Job Board,1140,Peru
V0464,Nova Legal Group,Data Analyst,Tech,R10,2025-11-22,2025-12-04,Filled,Job Board,2290,Philippines
V0520,Maple & Main Retail,Bookkeeper,Finance & Ops,R05,2025-11-30,2025-12-26,Filled,Referral,1500,Venezuela
V0101,Falcon Freight,Project Manager,Finance & Ops,R04,2026-04-30,,Cancelled,Referral,,
V0044,Summit Logistics,Social Media Manager,Marketing & Sales,R09,2026-02-05,2026-04-06,Filled,Internal Database,1720,Philippines
V0284,Sterling Property Mgmt,Executive Assistant,Finance & Ops,R06,2026-03-31,,Open,Referral,,
V0196,Maple & Main Retail,  Full-Stack Developer ,Tech,R02,2026-05-09,2026-05-31,Filled,LinkedIn,2750,Argentina
V0255,COPPERFIELD LAW,QA Engineer,Tech,R10,2026-03-17,2026-05-30,Filled,Referral,1960,Colombia
V0059,Solstice Wellness,Marketing Specialist,Marketing & Sales,R12,2026-06-16,,Open,Internal Database,,
V0574,riverbend clinics,Data Analyst,Tech,R10,2026-06-09,,Cancelled,LinkedIn,,
V0109,Solstice Wellness,IT Support Specialist,Tech,R02,2026-04-15,,Open,Referral,,
V0875,ClearPath Accounting,Marketing Specialist,Marketing & Sales,R09,2025-10-03,,Open,Internal Database,,
V0569,Copperfield Law,Accountant,Finance & Ops,R05,2026-03-08,2026-04-05,Filled,Job Board,1830,Mexico
V0544,Quantum IT Services,Full-Stack Developer,Tech,R03,2026-06-20,,Open,Referral,,
V0155,Pinnacle Auto Group,IT Support Specialist,Tech,R03,2025-12-10,2026-02-23,Filled,LinkedIn,1470,Brazil
V0699,SOLSTICE WELLNESS,Social Media Manager,Marketing & Sales,R07,2026-04-07,2026-04-29,Filled,Job Board,1880,Mexico
V0860,Peak Staffing Co,Accountant,Finance & Ops,R11,2026-01-01,,Open,Job Board,,
V0064,GRANDVIEW HOSPITALITY,  Bookkeeper ,Finance & Ops,R11,2026-03-02,,Open,Job Board,,
V0570,Sterling Property Mgmt,Data Analyst,Tech,R03,2025-10-18,,Open,Internal Database,,
V0124,Copperfield Law,Executive Assistant,Finance & Ops,R11,2026-03-17,2026-05-14,Filled,Internal Database,1280,Peru
V0842,Pinnacle Auto Group,Full-Stack Developer,Tech,R03,2026-03-10,,Open,LinkedIn,,
V0634,IRONWOOD CONSTRUCTION,QA Engineer,Tech,R03,2025-10-16,,Open,Referral,,
V0485,Sterling Property Mgmt,Executive Assistant,Finance & Ops,R05,2026-02-13,2026-02-25,Filled,Job Board,1710,Argentina
V0145,BlueOak Financial,Full-Stack Developer,Tech,R01,2025-11-16,2026-01-14,Filled,Referral,2510,Philippines
V0177,Vertex Home Services,Project Manager,Finance & Ops,R11,2026-02-23,2026-05-06,Filled,LinkedIn,2220,Philippines
V0154,Vertex Home Services,Customer Support Rep,Marketing & Sales,R09,2026-06-07,2026-06-26,Filled,LinkedIn,1300,Colombia
V0005,Everline Solar,  Customer Support Rep ,Marketing & Sales,R08,2026-04-04,,Cancelled,LinkedIn,,
V0624,Maple & Main Retail,IT Support Specialist,Tech,R01,2026-02-16,2026-03-08,Filled,LinkedIn,1970,Venezuela
V0188,Beacon Marketing,Customer Support Rep,Marketing & Sales,R09,2025-11-13,2025-11-27,Filled,LinkedIn,1360,Venezuela
V0451,Lakeside Insurance,Full-Stack Developer,Tech,R03,2025-11-21,,Cancelled,Referral,,
V0020,Copperfield Law,IT Support Specialist,Tech,R10,2026-03-09,,Open,Referral,,
V0523,Beacon Marketing,Social Media Manager,Marketing & Sales,R07,2026-02-23,2026-05-06,Filled,LinkedIn,1660,Philippines
V0537,Summit Logistics,Marketing Specialist,Marketing & Sales,R07,2026-05-11,2026-06-02,Filled,Job Board,1660,Peru
V0156,Nova Legal Group,Accountant,Finance & Ops,R05,2026-06-30,,Cancelled,Referral,,
V0545,maple & main retail,Accountant,Finance & Ops,R05,2026-06-05,,Cancelled,Referral,,
V0134,TrueNorth SaaS,IT Support Specialist,Tech,R01,2025-10-11,,Open,LinkedIn,,
V0806,Redwood Media,Social Media Manager,Marketing & Sales,R08,2025-11-20,,Open,Job Board,,
V0431,Grandview Hospitality,QA Engineer,Tech,R03,2026-01-01,2026-02-15,Filled,Job Board,1900,Brazil
V0530,Brightline Health,IT Support Specialist,Tech,R03,2025-11-12,2025-12-26,Filled,Job Board,1730,Mexico
V0598,Nova Legal Group,Social Media Manager,Marketing & Sales,R07,2025-11-06,,Open,Referral,,
V0679,Peak Staffing Co,QA Engineer,Tech,R10,2025-11-17,2026-01-27,Filled,Internal Database,2050,Venezuela
V0470,Everline Solar,IT Support Specialist,Tech,R01,2026-03-23,,Cancelled,Internal Database,,
V0363,Falcon Freight,IT Support Specialist,Tech,R01,2025-12-17,,Open,Job Board,,
V0075,Quantum IT Services,Data Analyst,Tech,R10,2026-05-04,,Cancelled,LinkedIn,,
V0063,Beacon Marketing,Accountant,Finance & Ops,R04,2026-04-18,,Open,LinkedIn,,
V0050,Copperfield Law,Customer Support Rep,Marketing & Sales,R09,2026-03-19,,Cancelled,LinkedIn,,
V0430,redwood media,  Social Media Manager ,Marketing & Sales,R08,2025-10-19,2025-12-30,Filled,Referral,1730,Brazil
V0558,BlueOak Financial,Social Media Manager,Marketing & Sales,R12,2025-12-16,,Open,Internal Database,,
V0893,Ironwood Construction,QA Engineer,Tech,R10,2026-05-16,2026-06-28,Filled,Referral,2490,Mexico
V0334,TrueNorth SaaS,IT Support Specialist,Tech,R03,2026-06-11,,Cancelled,Internal Database,,
V0601,Falcon Freight,Full-Stack Developer,Tech,R02,2025-11-21,2026-01-03,Filled,Internal Database,2610,Peru
V0783,Solstice Wellness,Social Media Manager,Marketing & Sales,R12,2026-05-16,,Open,Internal Database,,
V0247,PINNACLE AUTO GROUP,Executive Assistant,Finance & Ops,R05,2026-01-07,2026-03-11,Filled,Referral,1580,Philippines
V0514,Solstice Wellness,SDR / Appointment Setter,Marketing & Sales,R12,2025-12-11,2026-01-10,Filled,Referral,1540,Brazil
V0300,ClearPath Accounting,IT Support Specialist,Tech,R02,2026-06-11,2026-06-23,Filled,Job Board,1480,Venezuela
V0218,BlueOak Financial,SDR / Appointment Setter,Marketing & Sales,R09,2025-11-24,2026-02-01,Filled,LinkedIn,1270,Mexico
V0258,Summit Logistics,Bookkeeper,Finance & Ops,R04,2025-11-02,,Open,LinkedIn,,
V0549,Lakeside Insurance,Executive Assistant,Finance & Ops,R05,2026-01-02,2026-02-13,Filled,LinkedIn,1320,Philippines
V0217,BlueOak Financial,IT Support Specialist,Tech,R02,2026-03-24,2026-05-19,Filled,Job Board,1830,Venezuela
V0597,Redwood Media,Marketing Specialist,Marketing & Sales,R12,2026-04-17,2026-05-31,Filled,LinkedIn,1990,Colombia
V0854,Ironwood Construction,Social Media Manager,Marketing & Sales,R09,2025-12-08,2026-01-30,Filled,LinkedIn,1660,Philippines
V0143,Sterling Property Mgmt,SDR / Appointment Setter,Marketing & Sales,R12,2026-01-19,2026-03-15,Filled,Referral,1340,Philippines
V0768,Vertex Home Services,SDR / Appointment Setter,Marketing & Sales,,2025-12-07,2025-12-21,Filled,LinkedIn,1470,Argentina
V0540,Everline Solar,Bookkeeper,Finance & Ops,R04,2026-01-31,,Open,Referral,,
V0106,copperfield law,SDR / Appointment Setter,Marketing & Sales,R07,2025-12-09,2026-02-12,Filled,LinkedIn,1670,Argentina
V0666,Grandview Hospitality,Bookkeeper,Finance & Ops,R05,2025-11-03,2026-01-02,Filled,Job Board,1320,Brazil
V0744,Summit Logistics,IT Support Specialist,Tech,R03,2026-05-11,,Cancelled,LinkedIn,,
V0867,ClearPath Accounting,Accountant,Finance & Ops,R06,2026-02-22,2026-04-08,Filled,Referral,2210,Peru
V0015,Falcon Freight,Executive Assistant,Finance & Ops,R05,2026-06-14,,Cancelled,Referral,,
V0022,Copperfield Law,Social Media Manager,Marketing & Sales,R08,2025-10-31,2025-12-24,Filled,LinkedIn,1320,Colombia
V0135,Riverbend Clinics,SDR / Appointment Setter,Marketing & Sales,R08,2026-01-15,,Open,LinkedIn,,
V0825,Copperfield Law,QA Engineer,Tech,R03,2025-10-11,2025-12-16,Filled,Internal Database,2330,Peru
V0562,Maple & Main Retail,Bookkeeper,Finance & Ops,R05,2026-01-10,,Open,Referral,,
V0160,Falcon Freight,Accountant,Finance & Ops,R06,2026-03-08,2026-03-29,Filled,LinkedIn,2220,Peru
V0359,Nova Legal Group,Data Analyst,Tech,R02,2026-05-03,2026-06-24,Filled,Referral,2190,Argentina
V0674,BlueOak Financial,Executive Assistant,Finance & Ops,R06,2026-06-30,,Open,LinkedIn,,
V0486,Beacon Marketing,QA Engineer,Tech,R02,10/21/2025,,Open,Job Board,,
V0611,Redwood Media,Social Media Manager,Marketing & Sales,R07,2026-04-14,,Open,Internal Database,,
V0627,Atlas E-commerce,Project Manager,Finance & Ops,R04,2025-10-12,2025-12-05,Filled,Job Board,2480,Venezuela
V0150,Solstice Wellness,  QA Engineer ,Tech,R01,2026-04-24,2026-05-09,Filled,Referral,2310,Colombia
V0672,ClearPath Accounting,Full-Stack Developer,Tech,R03,2025-10-03,,Open,Referral,,
V0375,ClearPath Accounting,Full-Stack Developer,Tech,R01,2025-10-12,2025-11-09,Filled,LinkedIn,3110,Colombia
V0477,COPPERFIELD LAW,Customer Support Rep,Marketing & Sales,R09,2026-05-02,,Open,LinkedIn,,
V0605,Redwood Media,IT Support Specialist,Tech,R10,2026-01-18,,Cancelled,Internal Database,,
V0155,Pinnacle Auto Group,IT Support Specialist,Tech,R03,12/10/2025,2026-02-23,Filled,LinkedIn,1470,Brazil
V0897,Solstice Wellness,Marketing Specialist,Marketing & Sales,R12,2026-03-27,,Cancelled,LinkedIn,,
V0131,Riverbend Clinics,Social Media Manager,Marketing & Sales,R08,2026-05-03,,Open,Referral,,
V0175,Riverbend Clinics,Executive Assistant,Finance & Ops,R04,2025-11-21,,Cancelled,LinkedIn,,
V0163,Sterling Property Mgmt,Project Manager,Finance & Ops,R06,2026-05-18,,Open,LinkedIn,,
V0743,Falcon Freight,Full-Stack Developer,Tech,R10,2025-12-16,2026-01-02,Filled,LinkedIn,2580,Colombia
V0865,Nova Legal Group,QA Engineer,Tech,R02,2026-02-11,2026-04-23,Filled,LinkedIn,2540,Mexico
V0762,Beacon Marketing,SDR / Appointment Setter,Marketing & Sales,R08,2025-11-04,2025-11-30,Filled,Job Board,1400,Brazil
V0412,TrueNorth SaaS,SDR / Appointment Setter,Marketing & Sales,R07,2026-05-03,2026-05-27,Filled,Job Board,1290,Colombia
V0475,BlueOak Financial,Bookkeeper,Finance & Ops,R05,2026-01-20,2026-03-17,Filled,Internal Database,1730,Brazil
V0406,TrueNorth SaaS,Accountant,Finance & Ops,R11,2026-06-25,,Open,Internal Database,,
V0740,Ironwood Construction,IT Support Specialist,Tech,R01,2025-12-29,2026-01-21,Filled,LinkedIn,1830,Brazil
V0821,Lakeside Insurance,Customer Support Rep,Marketing & Sales,R12,2026-06-09,2026-06-28,Filled,Referral,1530,Venezuela
V0089,TrueNorth SaaS,Accountant,Finance & Ops,R11,2026-01-24,2026-03-31,Filled,Job Board,1950,Argentina
V0341,Atlas E-commerce,Accountant,Finance & Ops,R04,2025-11-15,2026-01-04,Filled,Job Board,1890,Mexico
V0429,Pinnacle Auto Group,Bookkeeper,Finance & Ops,R04,2025-12-11,,Cancelled,Referral,,
V0809,Cascade Realty,Project Manager,Finance & Ops,R06,2026-04-03,2026-05-26,Filled,Referral,2040,Venezuela
V0445,Quantum IT Services,Accountant,Finance & Ops,R11,2026-05-16,2026-06-16,Filled,Job Board,1800,Mexico
V0183,BlueOak Financial,Social Media Manager,Marketing & Sales,R08,2026-03-21,2026-06-01,Filled,Job Board,1470,Brazil
V0490,Maple & Main Retail,Data Analyst,Tech,R03,2025-11-28,2026-01-10,Filled,Internal Database,2530,Colombia
V0405,Grandview Hospitality,Full-Stack Developer,Tech,R03,2025-11-13,,Open,LinkedIn,,
V0769,Beacon Marketing,IT Support Specialist,Tech,R03,2026-06-24,,Cancelled,Referral,,
V0729,Grandview Hospitality,Social Media Manager,Marketing & Sales,R12,2026-01-31,2026-03-23,Filled,Internal Database,1780,Venezuela
V0802,Maple & Main Retail,SDR / Appointment Setter,Marketing & Sales,R12,2025-10-31,2025-11-20,Filled,LinkedIn,1350,Argentina
V0398,Brightline Health,QA Engineer,Tech,R01,2025-11-08,2026-01-20,Filled,Referral,2590,Brazil
V0123,Solstice Wellness,Customer Support Rep,Marketing & Sales,R09,2025-10-21,,Open,LinkedIn,,
V0677,Atlas E-commerce,Data Analyst,Tech,R01,2026-05-30,,Cancelled,LinkedIn,,
V0855,Brightline Health,Accountant,Finance & Ops,R05,2026-04-07,2026-05-17,Filled,Internal Database,1900,Colombia
V0087,Atlas E-commerce,QA Engineer,Tech,R03,2025-10-27,,Open,Referral,,
V0659,Vertex Home Services,Project Manager,Finance & Ops,R05,2026-06-10,,Open,LinkedIn,,
V0819,Summit Logistics,Full-Stack Developer,Tech,R10,2026-04-15,2026-06-24,Filled,LinkedIn,2810,Colombia
V0889,Ironwood Construction,Project Manager,Finance & Ops,R11,2026-05-24,,Open,Job Board,,
V0669,Sterling Property Mgmt,Executive Assistant,Finance & Ops,R04,2025-12-29,2026-02-04,Filled,Referral,1220,Colombia
V0491,Everline Solar,Accountant,Finance & Ops,,2025-11-28,2025-12-13,Filled,LinkedIn,2180,Peru
V0002,Harbor Dental Partners,IT Support Specialist,Tech,R02,2026-05-03,2026-05-15,Filled,Job Board,1570,Philippines
V0861,Atlas E-commerce,IT Support Specialist,Tech,R10,2026-04-08,2026-05-31,Filled,Job Board,1680,Brazil
V0625,Atlas E-commerce,  Customer Support Rep ,Marketing & Sales,R07,2026-04-03,2026-06-03,Filled,Referral,1530,Mexico
V0640,Solstice Wellness,Bookkeeper,Finance & Ops,R05,2026-05-23,,Cancelled,LinkedIn,,
V0495,Nova Legal Group,Bookkeeper,Finance & Ops,R04,2025-10-20,2025-12-03,Filled,Referral,1410,Peru
V0210,Cascade Realty,Marketing Specialist,Marketing & Sales,R08,2026-01-02,2026-01-21,Filled,Referral,2140,Philippines
V0346,Atlas E-commerce,SDR / Appointment Setter,Marketing & Sales,R12,2026-01-05,2026-02-16,Filled,LinkedIn,1230,Venezuela
V0202,Grandview Hospitality,IT Support Specialist,Tech,R01,2025-11-28,,Cancelled,LinkedIn,,
V0482,Peak Staffing Co,Social Media Manager,Marketing & Sales,R08,2026-02-06,,Cancelled,Internal Database,,
V0667,ClearPath Accounting,Marketing Specialist,Marketing & Sales,R08,2026-04-18,2026-06-08,Filled,Job Board,2110,Brazil
V0105,Vertex Home Services,Accountant,Finance & Ops,,06/05/2026,,Cancelled,Internal Database,,
V0226,ClearPath Accounting,QA Engineer,Tech,R10,2026-01-10,2026-02-08,Filled,Job Board,1840,Brazil
V0083,Grandview Hospitality,Executive Assistant,Finance & Ops,R05,2026-02-06,2026-03-05,Filled,Internal Database,1320,Brazil
V0374,TrueNorth SaaS,IT Support Specialist,Tech,R02,2025-12-06,,Open,Referral,,
V0358,Harbor Dental Partners,Data Analyst,Tech,R01,2025-10-23,2025-12-23,Filled,Internal Database,2230,Mexico
V0741,Redwood Media,Data Analyst,Tech,R02,2026-01-29,2026-02-22,Filled,Internal Database,2270,Peru
V0828,Beacon Marketing,Customer Support Rep,Marketing & Sales,R08,2026-03-23,2026-05-29,Filled,Job Board,1280,Mexico
V0458,Maple & Main Retail,Accountant,Finance & Ops,R04,2026-05-14,2026-05-27,Filled,Referral,2120,Brazil
V0353,Brightline Health,Accountant,Finance & Ops,R11,2025-11-29,2026-01-02,Filled,Job Board,1640,Colombia
V0620,Solstice Wellness,IT Support Specialist,Tech,R03,2026-01-11,2026-02-02,Filled,LinkedIn,1840,Colombia
V0710,Lakeside Insurance,Executive Assistant,Finance & Ops,R05,2026-06-01,,Cancelled,LinkedIn,,
V0199,Summit Logistics,Accountant,Finance & Ops,R05,2026-04-05,,Open,LinkedIn,,
V0266,Ironwood Construction,Customer Support Rep,Marketing & Sales,R08,2026-03-14,2026-04-23,Filled,LinkedIn,1170,Venezuela
V0484,Atlas E-commerce,Customer Support Rep,Marketing & Sales,R08,2025-11-08,,Open,LinkedIn,,
V0287,Vertex Home Services,Customer Support Rep,Marketing & Sales,R07,2026-03-19,,Open,Internal Database,,
V0810,Nova Legal Group,Project Manager,Finance & Ops,R11,2026-03-09,2026-05-14,Filled,Internal Database,2370,Mexico
V0029,Solstice Wellness,Social Media Manager,Marketing & Sales,R08,2026-06-07,2026-06-26,Filled,Referral,1430,Peru
V0030,Copperfield Law,Social Media Manager,Marketing & Sales,R07,2026-03-10,2026-04-11,Filled,LinkedIn,1590,Colombia
V0749,ClearPath Accounting,QA Engineer,Tech,R02,2026-05-23,,Cancelled,LinkedIn,,
V0365,Quantum IT Services,IT Support Specialist,Tech,R10,2026-05-03,,Open,LinkedIn,,
V0505,Riverbend Clinics,Bookkeeper,Finance & Ops,R05,2026-04-01,,Cancelled,LinkedIn,,
V0531,Quantum IT Services,Data Analyst,Tech,R01,2026-06-25,,Cancelled,Job Board,,
V0205,Harbor Dental Partners,Bookkeeper,Finance & Ops,R04,2026-03-27,2026-05-16,Filled,Job Board,1470,Philippines
V0233,Maple & Main Retail,Marketing Specialist,Marketing & Sales,R07,2026-05-30,,Cancelled,Referral,,
V0823,Redwood Media,Social Media Manager,Marketing & Sales,R09,2025-10-14,2025-12-10,Filled,LinkedIn,1560,Venezuela
V0758,Harbor Dental Partners,  Data Analyst ,Tech,R10,2026-05-21,,Open,Job Board,,
V0411,Quantum IT Services,  Accountant ,Finance & Ops,R06,2026-03-16,2026-03-29,Filled,Job Board,2330,Philippines
V0838,Grandview Hospitality,IT Support Specialist,Tech,R03,2025-12-21,2026-02-06,Filled,LinkedIn,1560,Brazil
V0246,Brightline Health,Full-Stack Developer,Tech,R02,2026-03-19,,Cancelled,Job Board,,
V0826,Atlas E-commerce,Executive Assistant,Finance & Ops,R11,2025-10-11,2025-12-10,Filled,LinkedIn,1790,Peru
V0200,Sterling Property Mgmt,IT Support Specialist,Tech,R03,2026-04-06,2026-05-07,Filled,Internal Database,1740,Brazil
V0874,Falcon Freight,Full-Stack Developer,Tech,R02,2026-03-15,2026-05-27,Filled,Internal Database,2910,Venezuela
V0777,ClearPath Accounting,Project Manager,Finance & Ops,R05,2026-02-26,,Open,Job Board,,
V0808,Cascade Realty,IT Support Specialist,Tech,R01,2026-04-27,,Cancelled,Referral,,
V0831,Atlas E-commerce,Full-Stack Developer,Tech,R03,2026-03-04,2026-04-10,Filled,LinkedIn,2990,Venezuela
V0628,Summit Logistics,Data Analyst,Tech,R03,2026-03-27,2026-05-13,Filled,Job Board,2110,Philippines
V0229,SOLSTICE WELLNESS,Data Analyst,Tech,R03,2026-04-07,,Cancelled,Internal Database,,
V0652,BlueOak Financial,Customer Support Rep,Marketing & Sales,R07,2026-01-15,2026-03-12,Filled,Internal Database,1130,Colombia
